Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research&Development,Department_Sales,EducationField_LifeSciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_TechnicalDegree,Gender_Male,JobRole_HumanResources,JobRole_LaboratoryTechnician,JobRole_Manager,JobRole_ManufacturingDirector,JobRole_ResearchDirector,JobRole_ResearchScientist,JobRole_SalesExecutive,JobRole_SalesRepresentative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,TenurePerAge,YearsInRoleRatio,YearsWithManagerRatio,IncomePerWorkingYear,PromotionTenureRatio,Attrition
-0.09971051914488921,-0.5760782772170628,1.1012597936474726,1.052790548032045,0.2863303142852077,0.6982000491975494,1.8090067504002,-1.0552610465449872,1.1752888661311496,-0.47160492973548285,-1.0121146156175167,0.8007470041120103,0.8433389668693455,-0.4319440405335482,1.2099780830752564,1.3177788476823562,-0.934328391994939,-0.6071982189785794,0.3617808537148319,-1.457311657859578,-1.7278601432149205,-0.9662885199023051,-1.6491425630914778,2.0467180378274286,-1.5519332240873458,0.7229299670274274,-0.6577935144802719,1.193977133511709,-0.3468439878096479,-0.686357076652793,-0.25991101540008843,-0.295958174200194,0.8178019320104348,-0.18633899812498247,2.1750331562459526,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,1.07055618020701,-0.6697843765803373,-0.6398901932827691,-1.4874713568025617,-2.046660674928674,-1.9154410795571275,-0.07603358073729177,-1.0363716452503073,0
-0.42436630936794784,-1.4406312816621183,0.09652299081714164,0.10208878041522847,0.2863303142852077,-0.8648239525475309,0.4020015000889332,0.9850900215331796,0.26524707891898247,1.2318798198982128,1.6415802525886307,-1.5966766166822348,-1.3036575109413793,-0.4319440405335482,1.2099780830752564,-1.0712682720562847,0.6055818881211644,0.17369912059559836,1.796523935177075,1.107981700279742,1.1733400857880143,0.765057340969336,0.9399336177787191,-0.48858708503956433,0.6443576208558044,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,1.4569675669066773,-0.25991101540008843,-0.295958174200194,0.8178019320104348,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,3.9440531887330774,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,1.07055618020701,-0.6697843765803373,-0.6398901932827691,1.447462016246352,0.5431933287631564,0.3521781644427594,-0.07606298810155701,0.36494386541213447,0
-0.09971051914488921,-0.7230277963861941,-0.7086013389268333,0.10208878041522847,0.2863303142852077,-1.7928694535836722,0.4020015000889332,0.13826781658709955,-0.6447947082931845,-0.18274702781260369,1.6823565738825312,0.8007470041120103,-0.9296872797675224,-0.4319440405335482,1.2099780830752564,-1.0712682720562847,0.1708418370128873,-0.6071982189785794,0.3617808537148319,0.5255135809885803,-1.7278601432149205,1.630730271405157,0.9399336177787191,-0.48858708503956433,0.6443576208558044,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,-0.686357076652793,-0.25991101540008843,3.378855822118882,0.8178019320104348,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,1.9567073628173692,-0.5170248565674835,-0.2620067575151575,-0.9340939022991145,1.4930178053803183,-0.6398901932827691,0.5320719284513086,-2.046660674928674,0.8081642762724888,-0.07606213168702806,1.488278672574962,0
0.11672667433714987,1.6991901112516525,0.4664225648356848,0.10208878041522847,0.2863303142852077,0.45397754892488057,0.4020015000889332,0.13826781658709955,0.26524707891898247,0.9749656183753869,1.1043170675403773,0.46835168981279884,1.0829880956571634,-0.4319440405335482,0.2827134683452841,0.436052638471016,0.9369249043971837,0.9545964601697762,0.3617808537148319,-1.457311657859578,-1.7278601432149205,-0.9662885199023051,-1.6491425630914778,-0.48858708503956433,0.6443576208558044,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,1.4569675669066773,-0.25991101540008843,-0.295958174200194,-1.2227899701112963,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,1.07055618020701,-0.6697843765803373,-0.6398901932827691,-1.5364554110041173,-2.046660674928674,-1.9154410795571275,-0.07606901118821446,-1.0363716452503073,0
1.8482242221934624,-1.0414184212526452,1.160839462183058,1.052790548032045,1.1996101852316048,1.382023049961022,0.4020015000889332,0.13826781658709955,-1.5548364955053515,0.1144277453657666,1.174058637753393,1.8332611573595272,-1.3036575109413793,-0.4319440405335482,-0.6445511463846881,1.3177788476823562,0.03724682156086841,0.9545964601697762,0.3617808537148319,-0.009011072830649523,0.018836441499268664,-0.10061558946648459,0.3547403449639169,-0.48858708503956433,0.6443576208558044,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,1.4569675669066773,-0.25991101540008843,-0.295958174200194,-1.2227899701112963,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,3.1229116733567137,-0.253546276418555,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,-0.9340939022991145,-0.6697843765803373,1.562768128809403,-0.8142901132107094,0.24992889828000772,0.6695912792784326,-0.07605797259898021,-0.004384538040124065,0
0.008508077596130332,1.4983591017205065,-0.23763379760835318,-0.848612987201588,0.2863303142852077,0.8447335493611506,1.8090067504002,-1.0552610465449872,0.26524707891898247,-0.5488480838651157,1.5677610502462247,-1.5966766166822348,-0.26110100710236434,-0.4319440405335482,-1.5718157611146604,-1.0712682720562847,-0.2755305359789348,-0.6071982189785794,-2.5077053092096544,0.19420576907004236,0.5297124425970262,-0.10061558946648459,0.07690822415531984,-0.48858708503956433,-1.5519332240873458,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,-0.686357076652793,-0.25991101540008843,3.378855822118882,0.8178019320104348,-0.18633899812498247,2.1750331562459526,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,-0.9340939022991145,1.4930178053803183,-0.6398901932827691,0.12401281206609897,0.6864974458133088,0.1347971640323991,-0.0760546592587515,-0.08613584434457042,0
-0.42436630936794784,0.5799246069134363,0.23333374371012772,-1.7993147548184043,-0.6269495566611892,1.0401115495792856,-1.0050037502223337,-1.0552610465449872,1.1752888661311496,-1.1419284808270793,1.0006889682520854,-1.5966766166822348,1.0829880956571634,-0.4319440405335482,1.2099780830752564,-1.0712682720562847,-1.2471057495347424,-0.6071982189785794,-1.0729622277474113,-0.9227870040403487,-0.34363584976006833,0.40577061272786463,-0.28127967702827533,-0.48858708503956433,-1.5519332240873458,-1.383259853111139,1.5202339001321838,1.193977133511709,-0.3468439878096479,-0.686357076652793,-0.25991101540008843,-0.295958174200194,-1.2227899701112963,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,-0.5170248565674835,3.8166954527581156,-0.9340939022991145,1.4930178053803183,-0.6398901932827691,-0.8089465485509175,0.9216278360827039,0.9624207266244543,-0.07602474612535179,1.6312669346497597,0
1.4153498352293843,-0.9581470270568041,1.5924286941962709,0.10208878041522847,1.1996101852316048,-1.3532689530928685,-1.0050037502223337,0.9850900215331796,-1.5548364955053515,1.1221894890012205,0.31859953860825446,0.8007470041120103,-0.583444926358033,-0.4319440405335482,-0.6445511463846881,0.436052638471016,1.07721056139481,0.17369912059559836,0.3617808537148319,-0.5435357266498785,-0.34363584976006833,0.40577061272786463,-1.6491425630914778,-0.48858708503956433,0.6443576208558044,-1.383259853111139,1.5202339001321838,-0.8375369778303995,2.8831406486676987,-0.686357076652793,-0.25991101540008843,-0.295958174200194,0.8178019320104348,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,1.934142986159268,-0.2620067575151575,-0.9340939022991145,-0.6697843765803373,1.562768128809403,-1.077964451674565,0.30565675900065287,-1.9154410795571275,-0.07607026108716357,1.0776859053020438,1
1.3071312384883649,-0.8111975078876729,1.217511622622749,1.052790548032045,0.2863303142852077,1.4308675500155557,0.4020015000889332,0.13826781658709955,-1.5548364955053515,0.3802544602665801,-1.2332910066358111,-0.5641624634347179,-0.26110100710236434,-0.4319440405335482,0.2827134683452841,-1.0712682720562847,0.7810214062428684,-0.6071982189785794,-1.0729622277474113,1.2840161357695203,1.4030607349541209,1.271443543163685,1.4447711102185223,-0.48858708503956433,0.6443576208558044,0.7229299670274274,-0.6577935144802719,-0.8375369778303995,-0.3468439878096479,1.4569675669066773,-0.25991101540008843,-0.295958174200194,-1.2227899701112963,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,3.1229116733567137,-0.253546276418555,-0.511062624387608,-0.5170248565674835,-0.2620067575151575,1.07055618020701,-0.6697843765803373,-0.6398901932827691,0.31694192846312674,0.6136546959371314,0.6638297594503225,-0.07606936134671978,0.6875742525044467,0
-0.42436630936794784,-0.909163854000427,0.09652299081714164,0.10208878041522847,1.1996101852316048,-0.6206014522748621,0.4020015000889332,0.13826781658709955,-1.5548364955053515,-0.22008403234862842,0.44092850248995574,-1.5966766166822348,-0.26110100710236434,-0.4319440405335482,-1.5718157611146604,1.3177788476823562,-0.6787706829744461,-0.6071982189785794,0.3617808537148319,-0.24936558196161424,0.018836441499268664,-0.9662885199023051,0.07690822415531984,2.0467180378274286,-1.5519332240873458,-1.383259853111139,1.5202339001321838,-0.8375369778303995,-0.3468439878096479,1.4569675669066773,-0.25991101540008843,-0.295958174200194,0.8178019320104348,-0.18633899812498247,-0.45976310619833144,-0.27433142721672066,-0.3202139876486271,-0.253546276418555,-0.511062624387608,1.934142986159268,-0.2620067575151575,1.07055618020701,-0.6697843765803373,-0.6398901932827691,-0.06070089100068829,0.510091270152552,0.563421316511866,-0.0760411675973655,-1.0363716452503073,0
